💛	0.04152823920265781	0.20431893687707642	0.7541528239202658	yellow heart
💁	0.1912568306010929	0.2896174863387978	0.5191256830601093	information desk person
💚	0.07635009310986965	0.18808193668528864	0.7355679702048417	green heart
♫	0.06191369606003752	0.5872420262664165	0.350844277673546	beamed eighth notes
😞	0.4793233082706767	0.15977443609022557	0.3609022556390977	disappointed face
😆	0.15370018975332067	0.2808349146110057	0.5654648956356736	smiling face with open mouth and tightly-closed eyes
😝	0.1310483870967742	0.3125	0.5564516129032258	face with stuck-out tongue and tightly-closed eyes
😪	0.4315352697095436	0.21784232365145229	0.3506224066390041	sleepy face
�	0.1652542372881356	0.5826271186440678	0.2521186440677966	replacement character
😫	0.4860813704496788	0.1734475374732334	0.3404710920770878	tired face
😅	0.2922077922077922	0.23593073593073594	0.47186147186147187	smiling face with open mouth and cold sweat
👊	0.26419213973799127	0.2423580786026201	0.49344978165938863	fisted hand sign
💀	0.4692982456140351	0.26973684210526316	0.26096491228070173	skull
😀	0.08428246013667426	0.25968109339407747	0.6560364464692483	grinning face
😚	0.04716981132075472	0.19103773584905662	0.7617924528301887	kissing face with closed eyes
😻	0.0671462829736211	0.2422062350119904	0.6906474820143885	smiling cat face with heart-shaped eyes
©	0.12980769230769232	0.6225961538461539	0.24759615384615385	copyright sign
👀	0.22682926829268293	0.48292682926829267	0.29024390243902437	eyes
💘	0.04556962025316456	0.22025316455696203	0.7341772151898734	heart with arrow
🐓	0.10677083333333333	0.7578125	0.13541666666666666	rooster
☕	0.1387434554973822	0.47643979057591623	0.38481675392670156	hot beverage
👋	0.15706806282722513	0.2696335078534031	0.5732984293193717	waving hand sign
✋	0.328042328042328	0.21693121693121692	0.455026455026455	raised hand
🎊	0.05509641873278237	0.162534435261708	0.7823691460055097	confetti ball
🍕	0.05397727272727273	0.4715909090909091	0.4744318181818182	slice of pizza
❄	0.09742120343839542	0.29512893982808025	0.6074498567335244	snowflake
😥	0.31671554252199413	0.2434017595307918	0.4398826979472141	disappointed but relieved face
😕	0.6029411764705882	0.19411764705882353	0.20294117647058824	confused face
💥	0.06990881458966565	0.7112462006079028	0.2188449848024316	collision symbol
💔	0.4146341463414634	0.2926829268292683	0.2926829268292683	broken heart
😤	0.4801223241590214	0.25076452599388377	0.2691131498470948	face with look of triumph
😈	0.20307692307692307	0.3261538461538461	0.4707692307692308	smiling face with horns
►	0.12307692307692308	0.5907692307692308	0.28615384615384615	black right-pointing pointer
✈	0.040372670807453416	0.5	0.45962732919254656	airplane
🔝	0.0858085808580858	0.34983498349834985	0.5643564356435643	top with upwards arrow above
😰	0.4370860927152318	0.1456953642384106	0.41721854304635764	face with open mouth and cold sweat
⚽	0.05016722408026756	0.27759197324414714	0.6722408026755853	soccer ball
😑	0.5150501672240803	0.2842809364548495	0.20066889632107024	expressionless face
👑	0.040268456375838924	0.2181208053691275	0.7416107382550335	crown
😹	0.2983050847457627	0.26101694915254237	0.4406779661016949	cat face with tears of joy
👉	0.0684931506849315	0.4691780821917808	0.4623287671232877	white right pointing backhand index
🍃	0.09965635738831616	0.41924398625429554	0.48109965635738833	leaf fluttering in wind
🎁	0.03819444444444445	0.15625	0.8055555555555556	wrapped present
😠	0.5659722222222222	0.1701388888888889	0.2638888888888889	angry face
🐧	0.03873239436619718	0.4612676056338028	0.5	penguin
☆	0.028368794326241134	0.5106382978723404	0.46099290780141844	white star
🍀	0.02158273381294964	0.6690647482014388	0.30935251798561153	four leaf clover
🎈	0.01444043321299639	0.24548736462093862	0.740072202166065	balloon
🎅	0.025547445255474453	0.6277372262773723	0.3467153284671533	father christmas
😓	0.43223443223443225	0.21611721611721613	0.3516483516483517	face with cold sweat
😣	0.5424354243542435	0.12915129151291513	0.3284132841328413	persevering face
😐	0.5555555555555556	0.2814814814814815	0.16296296296296298	neutral face
✊	0.13703703703703704	0.29259259259259257	0.5703703703703704	raised fist
😨	0.4349442379182156	0.27137546468401486	0.2936802973977695	fearful face
😖	0.48507462686567165	0.1865671641791045	0.3283582089552239	confounded face
💤	0.14232209737827714	0.3408239700374532	0.5168539325842697	sleeping symbol
💓	0.05791505791505792	0.21235521235521235	0.7297297297297297	beating heart
👎	0.49612403100775193	0.19767441860465115	0.3062015503875969	thumbs down sign
💦	0.1388888888888889	0.24603174603174602	0.6150793650793651	splashing sweat symbol
✔	0.12449799196787148	0.4779116465863454	0.39759036144578314	heavy check mark
😷	0.47560975609756095	0.21951219512195122	0.3048780487804878	face with medical mask
⚡	0.04065040650406504	0.7398373983739838	0.21951219512195122	high voltage sign
🙋	0.1271186440677966	0.2542372881355932	0.6186440677966102	happy person raising one hand
🎄	0.0635593220338983	0.3347457627118644	0.6016949152542372	christmas tree
💩	0.4104803493449782	0.29694323144104806	0.2925764192139738	pile of poo
🎵	0.1031390134529148	0.28699551569506726	0.6098654708520179	musical note
➡	0.009009009009009009	0.8333333333333334	0.15765765765765766	black rightwards arrow
😛	0.08181818181818182	0.22727272727272727	0.6909090909090909	face with stuck-out tongue
😬	0.26635514018691586	0.27102803738317754	0.46261682242990654	grimacing face
👯	0.11374407582938388	0.32701421800947866	0.5592417061611374	woman with bunny ears
💎	0.05263157894736842	0.3253588516746411	0.6220095693779905	gem stone
🌿	0.004807692307692308	0.6009615384615384	0.3942307692307692	herb
🎂	0.07960199004975124	0.21890547263681592	0.7014925373134329	birthday cake
🌟	0.05527638190954774	0.5577889447236181	0.3869346733668342	glowing star
🔮	0.03015075376884422	0.6683417085427136	0.3015075376884422	crystal ball
❗	0.15656565656565657	0.5858585858585859	0.25757575757575757	heavy exclamation mark symbol
👫	0.2182741116751269	0.30456852791878175	0.47715736040609136	man and woman holding hands
🏆	0.030927835051546393	0.20103092783505155	0.7680412371134021	trophy
✖	0.04145077720207254	0.6010362694300518	0.35751295336787564	heavy multiplication x
☝	0.14136125654450263	0.4031413612565445	0.45549738219895286	white up pointing index
😙	0.015706806282722512	0.17801047120418848	0.806282722513089	kissing face with smiling eyes
⛄	0.07329842931937172	0.32460732984293195	0.6020942408376964	snowman without snow
👅	0.12105263157894737	0.2894736842105263	0.5894736842105263	tongue
♪	0.07894736842105263	0.3	0.6210526315789474	eighth note
🍂	0.031746031746031744	0.38095238095238093	0.5873015873015873	fallen leaf
💏	0.1783783783783784	0.24864864864864866	0.572972972972973	kiss
🔪	0.20765027322404372	0.5136612021857924	0.2786885245901639	hocho
🌴	0.07303370786516854	0.3202247191011236	0.6067415730337079	palm tree
👈	0.08045977011494253	0.40804597701149425	0.5114942528735632	white left pointing backhand index
🌹	0.01744186046511628	0.3546511627906977	0.627906976744186	rose
🙆	0.08771929824561403	0.3157894736842105	0.5964912280701754	face with ok gesture
➜	0.047058823529411764	0.7411764705882353	0.21176470588235294	heavy round-tipped rightwards arrow
👻	0.16666666666666666	0.43452380952380953	0.39880952380952384	ghost
💰	0.15476190476190477	0.43452380952380953	0.4107142857142857	money bag
🍻	0.10303030303030303	0.2727272727272727	0.6242424242424243	clinking beer mugs
🙅	0.46060606060606063	0.28484848484848485	0.2545454545454545	face with no good gesture
🌞	0.018518518518518517	0.3950617283950617	0.5864197530864198	sun with face
🍁	0.031055900621118012	0.4472049689440994	0.5217391304347826	maple leaf
⭐	0.031446540880503145	0.34591194968553457	0.6226415094339622	white medium star
▪	0.09433962264150944	0.610062893081761	0.29559748427672955	black small square
🎀	0.038461538461538464	0.28205128205128205	0.6794871794871795	ribbon
━	0.08974358974358974	0.6410256410256411	0.2692307692307692	box drawings heavy horizontal
☷	0.012987012987012988	0.9090909090909091	0.07792207792207792	trigram for earth
🐷	0.07236842105263158	0.48026315789473684	0.4473684210526316	pig face
🙉	0.17333333333333334	0.31333333333333335	0.5133333333333333	hear-no-evil monkey
🌺	0.013333333333333334	0.41333333333333333	0.5733333333333334	hibiscus
💅	0.18120805369127516	0.24161073825503357	0.5771812080536913	nail polish
🐶	0.08108108108108109	0.25	0.668918918918919	dog face
🌚	0.1554054054054054	0.21621621621621623	0.6283783783783784	new moon with face
👽	0.08904109589041095	0.5	0.410958904109589	extraterrestrial alien
🎤	0.11805555555555555	0.2777777777777778	0.6041666666666666	microphone
👭	0.1388888888888889	0.25	0.6111111111111112	two women holding hands
🎧	0.1267605633802817	0.323943661971831	0.5492957746478874	headphone
👆	0.11594202898550725	0.43478260869565216	0.4492753623188406	white up pointing backhand index
🍸	0.08695652173913043	0.2753623188405797	0.6376811594202898	cocktail glass
🍷	0.051094890510948905	0.49635036496350365	0.45255474452554745	wine glass
®	0.06569343065693431	0.583941605839416	0.35036496350364965	registered sign
🍉	0.07352941176470588	0.2426470588235294	0.6838235294117647	watermelon
😇	0.06666666666666667	0.26666666666666666	0.6666666666666666	smiling face with halo
☑	0.014814814814814815	0.8666666666666667	0.11851851851851852	ballot box with check
🏃	0.08888888888888889	0.4074074074074074	0.5037037037037037	runner
😿	0.582089552238806	0.21641791044776118	0.20149253731343283	crying cat face
│	0.0	0.6492537313432836	0.35074626865671643	box drawings light vertical
💣	0.3053435114503817	0.3816793893129771	0.31297709923664124	bomb
🍺	0.061068702290076333	0.37404580152671757	0.5648854961832062	beer mug
▶	0.05343511450381679	0.6793893129770993	0.26717557251908397	black right-pointing triangle
😲	0.3875968992248062	0.29457364341085274	0.3178294573643411	astonished face
🎸	0.008	0.456	0.536	guitar
🍹	0.04065040650406504	0.24390243902439024	0.7154471544715447	tropical drink
💫	0.03305785123966942	0.4214876033057851	0.5454545454545454	dizzy symbol
📚	0.18487394957983194	0.2857142857142857	0.5294117647058824	books
😶	0.42735042735042733	0.2905982905982906	0.28205128205128205	face without mouth
🌷	0.0	0.4482758620689655	0.5517241379310345	tulip
💝	0.06956521739130435	0.2	0.7304347826086957	heart with ribbon
💨	0.10434782608695652	0.4	0.4956521739130435	dash symbol
🏈	0.06140350877192982	0.3333333333333333	0.6052631578947368	american football
💍	0.14285714285714285	0.22321428571428573	0.6339285714285714	ring
☔	0.1891891891891892	0.32432432432432434	0.4864864864864865	umbrella with rain drops
👸	0.05405405405405406	0.2702702702702703	0.6756756756756757	princess
🇪	0.01834862385321101	0.3302752293577982	0.6513761467889908	regional indicator symbol letter e
░	0.23148148148148148	0.5833333333333334	0.18518518518518517	light shade
🍩	0.14018691588785046	0.32710280373831774	0.5327102803738317	doughnut
👾	0.009523809523809525	0.6095238095238096	0.38095238095238093	alien monster
☁	0.1346153846153846	0.41346153846153844	0.4519230769230769	cloud
🌻	0.009615384615384616	0.3942307692307692	0.5961538461538461	sunflower
😵	0.32038834951456313	0.27184466019417475	0.4077669902912621	dizzy face
📒	0.0	0.9607843137254902	0.0392156862745098	ledger
↿	0.0	0.3333333333333333	0.6666666666666666	upwards harpoon with barb leftwards
🐯	0.04	0.43	0.53	tiger face
👼	0.1717171717171717	0.31313131313131315	0.5151515151515151	baby angel
🍔	0.16326530612244897	0.3877551020408163	0.4489795918367347	hamburger
😸	0.1134020618556701	0.35051546391752575	0.5360824742268041	grinning cat face with smiling eyes
👶	0.13541666666666666	0.28125	0.5833333333333334	baby
↾	0.0	0.3333333333333333	0.6666666666666666	upwards harpoon with barb rightwards
💐	0.031578947368421054	0.17894736842105263	0.7894736842105263	bouquet
🌊	0.08421052631578947	0.3157894736842105	0.6	water wave
🍦	0.1368421052631579	0.25263157894736843	0.6105263157894737	soft ice cream
🍓	0.031914893617021274	0.24468085106382978	0.723404255319149	strawberry
👇	0.13829787234042554	0.46808510638297873	0.39361702127659576	white down pointing backhand index
💆	0.2608695652173913	0.25	0.4891304347826087	face massage
🍴	0.043478260869565216	0.358695652173913	0.5978260869565217	fork and knife
😧	0.391304347826087	0.2826086956521739	0.32608695652173914	anguished face
🇸	0.08791208791208792	0.2967032967032967	0.6153846153846154	regional indicator symbol letter s
😮	0.17777777777777778	0.36666666666666664	0.45555555555555555	face with open mouth
▓	0.022222222222222223	0.9444444444444444	0.03333333333333333	dark shade
🚫	0.5454545454545454	0.36363636363636365	0.09090909090909091	no entry sign
😽	0.125	0.1590909090909091	0.7159090909090909	kissing cat face with closed eyes
🌈	0.056818181818181816	0.3522727272727273	0.5909090909090909	rainbow
🙀	0.1590909090909091	0.3409090909090909	0.5	weary cat face
⚠	0.18181818181818182	0.7045454545454546	0.11363636363636363	warning sign
🎮	0.09302325581395349	0.37209302325581395	0.5348837209302325	video game
╯	0.2261904761904762	0.5595238095238095	0.21428571428571427	box drawings light arc up and left
🍆	0.07142857142857142	0.44047619047619047	0.4880952380952381	aubergine
🍰	0.15476190476190477	0.2261904761904762	0.6190476190476191	shortcake
✓	0.10714285714285714	0.4880952380952381	0.40476190476190477	check mark
👐	0.39759036144578314	0.2289156626506024	0.37349397590361444	open hands sign
🙇	0.2891566265060241	0.27710843373493976	0.43373493975903615	person bowing deeply
🍟	0.1686746987951807	0.3493975903614458	0.4819277108433735	french fries
🍌	0.12195121951219512	0.3048780487804878	0.573170731707317	banana
💑	0.06097560975609756	0.1951219512195122	0.7439024390243902	couple with heart
👬	0.35365853658536583	0.35365853658536583	0.2926829268292683	two men holding hands
🐣	0.14814814814814814	0.20987654320987653	0.6419753086419753	hatching chick
🎃	0.07407407407407407	0.2345679012345679	0.691358024691358	jack-o-lantern
▬	0.0	0.5185185185185185	0.48148148148148145	black rectangle
￼	0.5432098765432098	0.4074074074074074	0.04938271604938271	object replacement character
😟	0.35	0.225	0.425	worried face
🐾	0.10256410256410256	0.16666666666666666	0.7307692307692307	paw prints
🎓	0.09090909090909091	0.23376623376623376	0.6753246753246753	graduation cap
🏊	0.025974025974025976	0.35064935064935066	0.6233766233766234	swimmer
🍫	0.2894736842105263	0.2631578947368421	0.4473684210526316	chocolate bar
📷	0.09210526315789473	0.3684210526315789	0.5394736842105263	camera
👄	0.06666666666666667	0.37333333333333335	0.56	mouth
🌼	0.013513513513513514	0.16216216216216217	0.8243243243243243	blossom
🚶	0.3783783783783784	0.3918918918918919	0.22972972972972974	pedestrian
🐱	0.136986301369863	0.1917808219178082	0.6712328767123288	cat face
║	0.0	0.8493150684931506	0.1506849315068493	box drawings double vertical
🐸	0.3333333333333333	0.4166666666666667	0.25	frog face
🇺	0.11267605633802817	0.2112676056338028	0.676056338028169	regional indicator symbol letter u
👿	0.6714285714285714	0.21428571428571427	0.11428571428571428	imp
🚬	0.11428571428571428	0.22857142857142856	0.6571428571428571	smoking symbol
✿	0.02857142857142857	0.5428571428571428	0.42857142857142855	black florette
📖	0.2647058823529412	0.29411764705882354	0.4411764705882353	open book
🐒	0.014705882352941176	0.4264705882352941	0.5588235294117647	monkey
🌍	0.07352941176470588	0.23529411764705882	0.6911764705882353	earth globe europe-africa
┊	0.0	0.0	1.0	box drawings light quadruple dash vertical
🐥	0.05970149253731343	0.26865671641791045	0.6716417910447762	front-facing baby chick
🌀	0.15151515151515152	0.5909090909090909	0.25757575757575757	cyclone
🐼	0.06060606060606061	0.6060606060606061	0.3333333333333333	panda face
🎥	0.12121212121212122	0.45454545454545453	0.42424242424242425	movie camera
💄	0.09090909090909091	0.36363636363636365	0.5454545454545454	lipstick
💸	0.24242424242424243	0.3484848484848485	0.4090909090909091	money with wings
⛔	0.07692307692307693	0.3384615384615385	0.5846153846153846	no entry
●	0.12307692307692308	0.5692307692307692	0.3076923076923077	black circle
🏀	0.203125	0.328125	0.46875	basketball and hoop
💉	0.171875	0.28125	0.546875	syringe
💟	0.047619047619047616	0.19047619047619047	0.7619047619047619	heart decoration
🚗	0.12903225806451613	0.5	0.3709677419354839	automobile
😯	0.25806451612903225	0.3548387096774194	0.3870967741935484	hushed face
📝	0.12903225806451613	0.5	0.3709677419354839	memo
═	0.0	0.9838709677419355	0.016129032258064516	box drawings double horizontal
♦	0.09836065573770492	0.32786885245901637	0.5737704918032787	black diamond suit
💭	0.16666666666666666	0.45	0.38333333333333336	thought balloon
🌙	0.05172413793103448	0.27586206896551724	0.6724137931034483	crescent moon
🐟	0.034482758620689655	0.20689655172413793	0.7586206896551724	fish
👣	0.10344827586206896	0.43103448275862066	0.46551724137931033	footprints
☞	0.0	0.8793103448275862	0.1206896551724138	white right pointing index
✂	0.5862068965517241	0.3103448275862069	0.10344827586206896	black scissors
🗿	0.08620689655172414	0.3620689655172414	0.5517241379310345	moyai
🍝	0.2807017543859649	0.3157894736842105	0.40350877192982454	spaghetti
👪	0.42105263157894735	0.17543859649122806	0.40350877192982454	family
🍭	0.15789473684210525	0.3684210526315789	0.47368421052631576	lollipop
🌃	0.05357142857142857	0.48214285714285715	0.4642857142857143	night with stars
❌	0.25	0.21428571428571427	0.5357142857142857	cross mark
🐰	0.07272727272727272	0.23636363636363636	0.6909090909090909	rabbit face
💊	0.14545454545454545	0.2545454545454545	0.6	pill
🚨	0.10909090909090909	0.10909090909090909	0.7818181818181819	police cars revolving light
😦	0.5555555555555556	0.2777777777777778	0.16666666666666666	frowning face with open mouth
🍪	0.18518518518518517	0.2962962962962963	0.5185185185185185	cookie
🍣	0.4528301886792453	0.33962264150943394	0.20754716981132076	sushi
╭	0.05660377358490566	0.7169811320754716	0.22641509433962265	box drawings light arc down and right
✧	0.018867924528301886	0.6226415094339622	0.3584905660377358	white four pointed star
🎆	0.038461538461538464	0.17307692307692307	0.7884615384615384	fireworks
╮	0.09615384615384616	0.6730769230769231	0.23076923076923078	box drawings light arc down and left
🎎	0.0	0.0392156862745098	0.9607843137254902	japanese dolls
🇩	0.0196078431372549	0.3137254901960784	0.6666666666666666	regional indicator symbol letter d
✅	0.058823529411764705	0.45098039215686275	0.49019607843137253	white heavy check mark
👹	0.2653061224489796	0.40816326530612246	0.32653061224489793	japanese ogre
📱	0.08163265306122448	0.5102040816326531	0.40816326530612246	mobile phone
🙍	0.5918367346938775	0.16326530612244897	0.24489795918367346	person frowning
🍑	0.24489795918367346	0.24489795918367346	0.5102040816326531	peach
🎼	0.04081632653061224	0.5714285714285714	0.3877551020408163	musical score
🔊	0.08163265306122448	0.40816326530612246	0.5102040816326531	speaker with three sound waves
🌌	0.10638297872340426	0.23404255319148937	0.6595744680851063	milky way
🍎	0.1276595744680851	0.40425531914893614	0.46808510638297873	red apple
🐻	0.1276595744680851	0.2765957446808511	0.5957446808510638	bear face
─	0.0	0.851063829787234	0.14893617021276595	box drawings light horizontal
╰	0.14893617021276595	0.7659574468085106	0.0851063829787234	box drawings light arc up and right
💇	0.15217391304347827	0.34782608695652173	0.5	haircut
♬	0.08695652173913043	0.5652173913043478	0.34782608695652173	beamed sixteenth notes
♚	0.0	0.9565217391304348	0.043478260869565216	black chess king
🔴	0.022222222222222223	0.5333333333333333	0.4444444444444444	large red circle
🍱	0.5555555555555556	0.2222222222222222	0.2222222222222222	bento box
🍊	0.13333333333333333	0.28888888888888886	0.5777777777777777	tangerine
🍒	0.13333333333333333	0.4	0.4666666666666667	cherries
🐭	0.0	0.26666666666666666	0.7333333333333333	mouse face
👟	0.1111111111111111	0.3333333333333333	0.5555555555555556	athletic shoe
🌎	0.11363636363636363	0.4318181818181818	0.45454545454545453	earth globe americas
🍍	0.1590909090909091	0.18181818181818182	0.6590909090909091	pineapple
🐮	0.046511627906976744	0.27906976744186046	0.6744186046511628	cow face
📲	0.16279069767441862	0.4186046511627907	0.4186046511627907	mobile phone with rightwards arrow at left
☼	0.046511627906976744	0.6976744186046512	0.2558139534883721	white sun with rays
🌅	0.14285714285714285	0.3333333333333333	0.5238095238095238	sunrise
🇷	0.023809523809523808	0.23809523809523808	0.7380952380952381	regional indicator symbol letter r
👠	0.14285714285714285	0.3333333333333333	0.5238095238095238	high-heeled shoe
🌽	0.11904761904761904	0.2857142857142857	0.5952380952380952	ear of maize
💧	0.4878048780487805	0.1951219512195122	0.3170731707317073	droplet
❓	0.17073170731707318	0.5853658536585366	0.24390243902439024	black question mark ornament
🍬	0.1951219512195122	0.21951219512195122	0.5853658536585366	candy
😺	0.2	0.175	0.625	smiling cat face with open mouth
🐴	0.2	0.525	0.275	horse face
🚀	0.05	0.375	0.575	rocket
¦	0.175	0.025	0.8	broken bar
💢	0.15	0.45	0.4	anger symbol
🎬	0.05	0.6	0.35	clapper board
🍧	0.225	0.225	0.55	shaved ice
🍜	0.225	0.125	0.65	steaming bowl
🐏	0.05	0.3	0.65	ram
🐘	0.225	0.525	0.25	elephant
👧	0.25	0.35	0.4	girl
⠀	0.15	0.65	0.2	braille pattern blank
🏄	0.05128205128205128	0.3333333333333333	0.6153846153846154	surfer
➤	0.0	0.6666666666666666	0.3333333333333333	black rightwards arrowhead
⬆	0.02564102564102564	0.6410256410256411	0.3333333333333333	upwards black arrow
🍋	0.15789473684210525	0.42105263157894735	0.42105263157894735	lemon
🆗	0.15789473684210525	0.10526315789473684	0.7368421052631579	squared ok
⚪	0.0	0.5135135135135135	0.4864864864864865	medium white circle
📺	0.08108108108108109	0.43243243243243246	0.4864864864864865	television
🍅	0.24324324324324326	0.13513513513513514	0.6216216216216216	tomato
⛅	0.10810810810810811	0.2972972972972973	0.5945945945945946	sun behind cloud
🐢	0.16216216216216217	0.4594594594594595	0.3783783783783784	turtle
👙	0.08108108108108109	0.2972972972972973	0.6216216216216216	bikini
🏡	0.1388888888888889	0.25	0.6111111111111112	house with garden
🌾	0.1388888888888889	0.1388888888888889	0.7222222222222222	ear of rice
◉	0.0	0.7222222222222222	0.2777777777777778	fisheye
✏	0.08571428571428572	0.45714285714285713	0.45714285714285713	pencil
🐬	0.05714285714285714	0.42857142857142855	0.5142857142857142	dolphin
🍤	0.17142857142857143	0.6	0.22857142857142856	fried shrimp
🇹	0.0	0.37142857142857144	0.6285714285714286	regional indicator symbol letter t
♣	0.11428571428571428	0.4	0.4857142857142857	black club suit
🐝	0.14285714285714285	0.4857142857142857	0.37142857142857144	honeybee
🌝	0.14705882352941177	0.5	0.35294117647058826	full moon with face
🇮	0.0	0.35294117647058826	0.6470588235294118	regional indicator symbol letter i
🔋	0.6470588235294118	0.23529411764705882	0.11764705882352941	battery
🐍	0.08823529411764706	0.4411764705882353	0.47058823529411764	snake
♔	0.0	0.4117647058823529	0.5882352941176471	white chess king
🍳	0.3939393939393939	0.18181818181818182	0.42424242424242425	cooking
🔵	0.12121212121212122	0.42424242424242425	0.45454545454545453	large blue circle
😾	0.6060606060606061	0.15151515151515152	0.24242424242424243	pouting cat face
🌕	0.09090909090909091	0.21212121212121213	0.696969696969697	full moon symbol
🐨	0.12121212121212122	0.2727272727272727	0.6060606060606061	koala
🔐	0.18181818181818182	0.2727272727272727	0.5454545454545454	closed lock with key
💿	0.0	0.3333333333333333	0.6666666666666666	optical disc
❁	0.0	0.9393939393939394	0.06060606060606061	eight petalled outlined black florette
🌳	0.0625	0.34375	0.59375	deciduous tree
👰	0.09375	0.28125	0.625	bride with veil
❀	0.0	0.5625	0.4375	white florette
⚓	0.0625	0.25	0.6875	anchor
🚴	0.0	0.28125	0.71875	bicyclist
▀	0.3125	0.53125	0.15625	upper half block
👗	0.16129032258064516	0.41935483870967744	0.41935483870967744	dress
➕	0.12903225806451613	0.16129032258064516	0.7096774193548387	heavy plus sign
💬	0.13333333333333333	0.3333333333333333	0.5333333333333333	speech balloon
▒	0.06666666666666667	0.9	0.03333333333333333	medium shade
🔜	0.16666666666666666	0.36666666666666664	0.4666666666666667	soon with rightwards arrow above
🍨	0.26666666666666666	0.23333333333333334	0.5	ice cream
💲	0.0	0.7333333333333333	0.26666666666666666	heavy dollar sign
⛽	0.03333333333333333	0.7666666666666667	0.2	fuel pump
🍙	0.1724137931034483	0.3448275862068966	0.4827586206896552	rice ball
🍗	0.3103448275862069	0.3103448275862069	0.3793103448275862	poultry leg
🍲	0.2413793103448276	0.3793103448275862	0.3793103448275862	pot of food
🍥	0.7586206896551724	0.13793103448275862	0.10344827586206896	fish cake with swirl design
▸	0.0	0.7586206896551724	0.2413793103448276	black right-pointing small triangle
♛	0.13793103448275862	0.5172413793103449	0.3448275862068966	black chess queen
