🙊	0.13379310344827586	0.2717241379310345	0.5944827586206897	SPEAK-NO-EVIL MONKEY
😴	0.4220055710306407	0.23676880222841226	0.3412256267409471	SLEEPING FACE
🎶	0.09557774607703282	0.26961483594864477	0.6348074179743224	MULTIPLE MUSICAL NOTES
💞	0.039301310043668124	0.17903930131004367	0.7816593886462883	REVOLVING HEARTS
😌	0.13984962406015036	0.23609022556390977	0.6240601503759399	RELIEVED FACE
🔥	0.1228878648233487	0.6144393241167435	0.2626728110599078	FIRE
💯	0.28100470957613816	0.31711145996860285	0.40188383045525905	HUNDRED POINTS SYMBOL
🔫	0.49337748344370863	0.20860927152317882	0.2980132450331126	PISTOL
💛	0.04152823920265781	0.20431893687707642	0.7541528239202658	YELLOW HEART
💁	0.1912568306010929	0.2896174863387978	0.5191256830601093	INFORMATION DESK PERSON
💚	0.07635009310986965	0.18808193668528864	0.7355679702048417	GREEN HEART
♫	0.06191369606003752	0.5872420262664165	0.350844277673546	BEAMED EIGHTH NOTES
😞	0.4793233082706767	0.15977443609022557	0.3609022556390977	DISAPPOINTED FACE
😆	0.15370018975332067	0.2808349146110057	0.5654648956356736	SMILING FACE WITH OPEN MOUTH AND TIGHTLY-CLOSED EYES
😝	0.1310483870967742	0.3125	0.5564516129032258	FACE WITH STUCK-OUT TONGUE AND TIGHTLY-CLOSED EYES
😪	0.4315352697095436	0.21784232365145229	0.3506224066390041	SLEEPY FACE
�	0.1652542372881356	0.5826271186440678	0.2521186440677966	REPLACEMENT CHARACTER
😫	0.4860813704496788	0.1734475374732334	0.3404710920770878	TIRED FACE
😅	0.2922077922077922	0.23593073593073594	0.47186147186147187	SMILING FACE WITH OPEN MOUTH AND COLD SWEAT
👊	0.26419213973799127	0.2423580786026201	0.49344978165938863	FISTED HAND SIGN
💀	0.4692982456140351	0.26973684210526316	0.26096491228070173	SKULL
😀	0.08428246013667426	0.25968109339407747	0.6560364464692483	GRINNING FACE
😚	0.04716981132075472	0.19103773584905662	0.7617924528301887	KISSING FACE WITH CLOSED EYES
😻	0.0671462829736211	0.2422062350119904	0.6906474820143885	SMILING CAT FACE WITH HEART-SHAPED EYES
©	0.12980769230769232	0.6225961538461539	0.24759615384615385	COPYRIGHT SIGN
👀	0.22682926829268293	0.48292682926829267	0.29024390243902437	EYES
💘	0.04556962025316456	0.22025316455696203	0.7341772151898734	HEART WITH ARROW
🐓	0.10677083333333333	0.7578125	0.13541666666666666	ROOSTER
☕	0.1387434554973822	0.47643979057591623	0.38481675392670156	HOT BEVERAGE
👋	0.15706806282722513	0.2696335078534031	0.5732984293193717	WAVING HAND SIGN
✋	0.328042328042328	0.21693121693121692	0.455026455026455	RAISED HAND
🎊	0.05509641873278237	0.162534435261708	0.7823691460055097	CONFETTI BALL
🍕	0.05397727272727273	0.4715909090909091	0.4744318181818182	SLICE OF PIZZA
❄	0.09742120343839542	0.29512893982808025	0.6074498567335244	SNOWFLAKE
😥	0.31671554252199413	0.2434017595307918	0.4398826979472141	DISAPPOINTED BUT RELIEVED FACE
😕	0.6029411764705882	0.19411764705882353	0.20294117647058824	CONFUSED FACE
💥	0.06990881458966565	0.7112462006079028	0.2188449848024316	COLLISION SYMBOL
💔	0.4146341463414634	0.2926829268292683	0.2926829268292683	BROKEN HEART
😤	0.4801223241590214	0.25076452599388377	0.2691131498470948	FACE WITH LOOK OF TRIUMPH
😈	0.20307692307692307	0.3261538461538461	0.4707692307692308	SMILING FACE WITH HORNS
►	0.12307692307692308	0.5907692307692308	0.28615384615384615	BLACK RIGHT-POINTING POINTER
✈	0.040372670807453416	0.5	0.45962732919254656	AIRPLANE
🔝	0.0858085808580858	0.34983498349834985	0.5643564356435643	TOP WITH UPWARDS ARROW ABOVE
😰	0.4370860927152318	0.1456953642384106	0.41721854304635764	FACE WITH OPEN MOUTH AND COLD SWEAT
⚽	0.05016722408026756	0.27759197324414714	0.6722408026755853	SOCCER BALL
😑	0.5150501672240803	0.2842809364548495	0.20066889632107024	EXPRESSIONLESS FACE
👑	0.040268456375838924	0.2181208053691275	0.7416107382550335	CROWN
😹	0.2983050847457627	0.26101694915254237	0.4406779661016949	CAT FACE WITH TEARS OF JOY
👉	0.0684931506849315	0.4691780821917808	0.4623287671232877	WHITE RIGHT POINTING BACKHAND INDEX
🍃	0.09965635738831616	0.41924398625429554	0.48109965635738833	LEAF FLUTTERING IN WIND
🎁	0.03819444444444445	0.15625	0.8055555555555556	WRAPPED PRESENT
😠	0.5659722222222222	0.1701388888888889	0.2638888888888889	ANGRY FACE
🐧	0.03873239436619718	0.4612676056338028	0.5	PENGUIN
☆	0.028368794326241134	0.5106382978723404	0.46099290780141844	WHITE STAR
🍀	0.02158273381294964	0.6690647482014388	0.30935251798561153	FOUR LEAF CLOVER
🎈	0.01444043321299639	0.24548736462093862	0.740072202166065	BALLOON
🎅	0.025547445255474453	0.6277372262773723	0.3467153284671533	FATHER CHRISTMAS
😓	0.43223443223443225	0.21611721611721613	0.3516483516483517	FACE WITH COLD SWEAT
😣	0.5424354243542435	0.12915129151291513	0.3284132841328413	PERSEVERING FACE
😐	0.5555555555555556	0.2814814814814815	0.16296296296296298	NEUTRAL FACE
✊	0.13703703703703704	0.29259259259259257	0.5703703703703704	RAISED FIST
😨	0.4349442379182156	0.27137546468401486	0.2936802973977695	FEARFUL FACE
😖	0.48507462686567165	0.1865671641791045	0.3283582089552239	CONFOUNDED FACE
💤	0.14232209737827714	0.3408239700374532	0.5168539325842697	SLEEPING SYMBOL
💓	0.05791505791505792	0.21235521235521235	0.7297297297297297	BEATING HEART
👎	0.49612403100775193	0.19767441860465115	0.3062015503875969	THUMBS DOWN SIGN
💦	0.1388888888888889	0.24603174603174602	0.6150793650793651	SPLASHING SWEAT SYMBOL
✔	0.12449799196787148	0.4779116465863454	0.39759036144578314	HEAVY CHECK MARK
😷	0.47560975609756095	0.21951219512195122	0.3048780487804878	FACE WITH MEDICAL MASK
⚡	0.04065040650406504	0.7398373983739838	0.21951219512195122	HIGH VOLTAGE SIGN
🙋	0.1271186440677966	0.2542372881355932	0.6186440677966102	HAPPY PERSON RAISING ONE HAND
🎄	0.0635593220338983	0.3347457627118644	0.6016949152542372	CHRISTMAS TREE
💩	0.4104803493449782	0.29694323144104806	0.2925764192139738	PILE OF POO
🎵	0.1031390134529148	0.28699551569506726	0.6098654708520179	MUSICAL NOTE
➡	0.009009009009009009	0.8333333333333334	0.15765765765765766	BLACK RIGHTWARDS ARROW
😛	0.08181818181818182	0.22727272727272727	0.6909090909090909	FACE WITH STUCK-OUT TONGUE
😬	0.26635514018691586	0.27102803738317754	0.46261682242990654	GRIMACING FACE
👯	0.11374407582938388	0.32701421800947866	0.5592417061611374	WOMAN WITH BUNNY EARS
💎	0.05263157894736842	0.3253588516746411	0.6220095693779905	GEM STONE
🌿	0.004807692307692308	0.6009615384615384	0.3942307692307692	HERB
🎂	0.07960199004975124	0.21890547263681592	0.7014925373134329	BIRTHDAY CAKE
🌟	0.05527638190954774	0.5577889447236181	0.3869346733668342	GLOWING STAR
🔮	0.03015075376884422	0.6683417085427136	0.3015075376884422	CRYSTAL BALL
❗	0.15656565656565657	0.5858585858585859	0.25757575757575757	HEAVY EXCLAMATION MARK SYMBOL
👫	0.2182741116751269	0.30456852791878175	0.47715736040609136	MAN AND WOMAN HOLDING HANDS
🏆	0.030927835051546393	0.20103092783505155	0.7680412371134021	TROPHY
✖	0.04145077720207254	0.6010362694300518	0.35751295336787564	HEAVY MULTIPLICATION X
☝	0.14136125654450263	0.4031413612565445	0.45549738219895286	WHITE UP POINTING INDEX
😙	0.015706806282722512	0.17801047120418848	0.806282722513089	KISSING FACE WITH SMILING EYES
⛄	0.07329842931937172	0.32460732984293195	0.6020942408376964	SNOWMAN WITHOUT SNOW
👅	0.12105263157894737	0.2894736842105263	0.5894736842105263	TONGUE
♪	0.07894736842105263	0.3	0.6210526315789474	EIGHTH NOTE
🍂	0.031746031746031744	0.38095238095238093	0.5873015873015873	FALLEN LEAF
💏	0.1783783783783784	0.24864864864864866	0.572972972972973	KISS
🔪	0.20765027322404372	0.5136612021857924	0.2786885245901639	HOCHO
🌴	0.07303370786516854	0.3202247191011236	0.6067415730337079	PALM TREE
👈	0.08045977011494253	0.40804597701149425	0.5114942528735632	WHITE LEFT POINTING BACKHAND INDEX
🌹	0.01744186046511628	0.3546511627906977	0.627906976744186	ROSE
🙆	0.08771929824561403	0.3157894736842105	0.5964912280701754	FACE WITH OK GESTURE
➜	0.047058823529411764	0.7411764705882353	0.21176470588235294	HEAVY ROUND-TIPPED RIGHTWARDS ARROW
👻	0.16666666666666666	0.43452380952380953	0.39880952380952384	GHOST
💰	0.15476190476190477	0.43452380952380953	0.4107142857142857	MONEY BAG
🍻	0.10303030303030303	0.2727272727272727	0.6242424242424243	CLINKING BEER MUGS
🙅	0.46060606060606063	0.28484848484848485	0.2545454545454545	FACE WITH NO GOOD GESTURE
🌞	0.018518518518518517	0.3950617283950617	0.5864197530864198	SUN WITH FACE
🍁	0.031055900621118012	0.4472049689440994	0.5217391304347826	MAPLE LEAF
⭐	0.031446540880503145	0.34591194968553457	0.6226415094339622	WHITE MEDIUM STAR
▪	0.09433962264150944	0.610062893081761	0.29559748427672955	BLACK SMALL SQUARE
🎀	0.038461538461538464	0.28205128205128205	0.6794871794871795	RIBBON
━	0.08974358974358974	0.6410256410256411	0.2692307692307692	BOX DRAWINGS HEAVY HORIZONTAL
☷	0.012987012987012988	0.9090909090909091	0.07792207792207792	TRIGRAM FOR EARTH
🐷	0.07236842105263158	0.48026315789473684	0.4473684210526316	PIG FACE
🙉	0.17333333333333334	0.31333333333333335	0.5133333333333333	HEAR-NO-EVIL MONKEY
🌺	0.013333333333333334	0.41333333333333333	0.5733333333333334	HIBISCUS
💅	0.18120805369127516	0.24161073825503357	0.5771812080536913	NAIL POLISH
🐶	0.08108108108108109	0.25	0.668918918918919	DOG FACE
🌚	0.1554054054054054	0.21621621621621623	0.6283783783783784	NEW MOON WITH FACE
👽	0.08904109589041095	0.5	0.410958904109589	EXTRATERRESTRIAL ALIEN
🎤	0.11805555555555555	0.2777777777777778	0.6041666666666666	MICROPHONE
👭	0.1388888888888889	0.25	0.6111111111111112	TWO WOMEN HOLDING HANDS
🎧	0.1267605633802817	0.323943661971831	0.5492957746478874	HEADPHONE
👆	0.11594202898550725	0.43478260869565216	0.4492753623188406	WHITE UP POINTING BACKHAND INDEX
🍸	0.08695652173913043	0.2753623188405797	0.6376811594202898	COCKTAIL GLASS
🍷	0.051094890510948905	0.49635036496350365	0.45255474452554745	WINE GLASS
®	0.06569343065693431	0.583941605839416	0.35036496350364965	REGISTERED SIGN
🍉	0.07352941176470588	0.2426470588235294	0.6838235294117647	WATERMELON
😇	0.06666666666666667	0.26666666666666666	0.6666666666666666	SMILING FACE WITH HALO
☑	0.014814814814814815	0.8666666666666667	0.11851851851851852	BALLOT BOX WITH CHECK
🏃	0.08888888888888889	0.4074074074074074	0.5037037037037037	RUNNER
😿	0.582089552238806	0.21641791044776118	0.20149253731343283	CRYING CAT FACE
│	0.0	0.6492537313432836	0.35074626865671643	BOX DRAWINGS LIGHT VERTICAL
💣	0.3053435114503817	0.3816793893129771	0.31297709923664124	BOMB
🍺	0.061068702290076333	0.37404580152671757	0.5648854961832062	BEER MUG
▶	0.05343511450381679	0.6793893129770993	0.26717557251908397	BLACK RIGHT-POINTING TRIANGLE
😲	0.3875968992248062	0.29457364341085274	0.3178294573643411	ASTONISHED FACE
🎸	0.008	0.456	0.536	GUITAR
🍹	0.04065040650406504	0.24390243902439024	0.7154471544715447	TROPICAL DRINK
💫	0.03305785123966942	0.4214876033057851	0.5454545454545454	DIZZY SYMBOL
📚	0.18487394957983194	0.2857142857142857	0.5294117647058824	BOOKS
😶	0.42735042735042733	0.2905982905982906	0.28205128205128205	FACE WITHOUT MOUTH
🌷	0.0	0.4482758620689655	0.5517241379310345	TULIP
💝	0.06956521739130435	0.2	0.7304347826086957	HEART WITH RIBBON
💨	0.10434782608695652	0.4	0.4956521739130435	DASH SYMBOL
🏈	0.06140350877192982	0.3333333333333333	0.6052631578947368	AMERICAN FOOTBALL
💍	0.14285714285714285	0.22321428571428573	0.6339285714285714	RING
☔	0.1891891891891892	0.32432432432432434	0.4864864864864865	UMBRELLA WITH RAIN DROPS
👸	0.05405405405405406	0.2702702702702703	0.6756756756756757	PRINCESS
🇪	0.01834862385321101	0.3302752293577982	0.6513761467889908	REGIONAL INDICATOR SYMBOL LETTER E
░	0.23148148148148148	0.5833333333333334	0.18518518518518517	LIGHT SHADE
🍩	0.14018691588785046	0.32710280373831774	0.5327102803738317	DOUGHNUT
👾	0.009523809523809525	0.6095238095238096	0.38095238095238093	ALIEN MONSTER
☁	0.1346153846153846	0.41346153846153844	0.4519230769230769	CLOUD
🌻	0.009615384615384616	0.3942307692307692	0.5961538461538461	SUNFLOWER
😵	0.32038834951456313	0.27184466019417475	0.4077669902912621	DIZZY FACE
📒	0.0	0.9607843137254902	0.0392156862745098	LEDGER
↿	0.0	0.3333333333333333	0.6666666666666666	UPWARDS HARPOON WITH BARB LEFTWARDS
🐯	0.04	0.43	0.53	TIGER FACE
👼	0.1717171717171717	0.31313131313131315	0.5151515151515151	BABY ANGEL
🍔	0.16326530612244897	0.3877551020408163	0.4489795918367347	HAMBURGER
😸	0.1134020618556701	0.35051546391752575	0.5360824742268041	GRINNING CAT FACE WITH SMILING EYES
👶	0.13541666666666666	0.28125	0.5833333333333334	BABY
↾	0.0	0.3333333333333333	0.6666666666666666	UPWARDS HARPOON WITH BARB RIGHTWARDS
💐	0.031578947368421054	0.17894736842105263	0.7894736842105263	BOUQUET
🌊	0.08421052631578947	0.3157894736842105	0.6	WATER WAVE
🍦	0.1368421052631579	0.25263157894736843	0.6105263157894737	SOFT ICE CREAM
🍓	0.031914893617021274	0.24468085106382978	0.723404255319149	STRAWBERRY
👇	0.13829787234042554	0.46808510638297873	0.39361702127659576	WHITE DOWN POINTING BACKHAND INDEX
💆	0.2608695652173913	0.25	0.4891304347826087	FACE MASSAGE
🍴	0.043478260869565216	0.358695652173913	0.5978260869565217	FORK AND KNIFE
😧	0.391304347826087	0.2826086956521739	0.32608695652173914	ANGUISHED FACE
🇸	0.08791208791208792	0.2967032967032967	0.6153846153846154	REGIONAL INDICATOR SYMBOL LETTER S
😮	0.17777777777777778	0.36666666666666664	0.45555555555555555	FACE WITH OPEN MOUTH
▓	0.022222222222222223	0.9444444444444444	0.03333333333333333	DARK SHADE
🚫	0.5454545454545454	0.36363636363636365	0.09090909090909091	NO ENTRY SIGN
😽	0.125	0.1590909090909091	0.7159090909090909	KISSING CAT FACE WITH CLOSED EYES
🌈	0.056818181818181816	0.3522727272727273	0.5909090909090909	RAINBOW
🙀	0.1590909090909091	0.3409090909090909	0.5	WEARY CAT FACE
⚠	0.18181818181818182	0.7045454545454546	0.11363636363636363	WARNING SIGN
🎮	0.09302325581395349	0.37209302325581395	0.5348837209302325	VIDEO GAME
╯	0.2261904761904762	0.5595238095238095	0.21428571428571427	BOX DRAWINGS LIGHT ARC UP AND LEFT
🍆	0.07142857142857142	0.44047619047619047	0.4880952380952381	AUBERGINE
🍰	0.15476190476190477	0.2261904761904762	0.6190476190476191	SHORTCAKE
✓	0.10714285714285714	0.4880952380952381	0.40476190476190477	CHECK MARK
👐	0.39759036144578314	0.2289156626506024	0.37349397590361444	OPEN HANDS SIGN
🙇	0.2891566265060241	0.27710843373493976	0.43373493975903615	PERSON BOWING DEEPLY
🍟	0.1686746987951807	0.3493975903614458	0.4819277108433735	FRENCH FRIES
🍌	0.12195121951219512	0.3048780487804878	0.573170731707317	BANANA
💑	0.06097560975609756	0.1951219512195122	0.7439024390243902	COUPLE WITH HEART
👬	0.35365853658536583	0.35365853658536583	0.2926829268292683	TWO MEN HOLDING HANDS
🐣	0.14814814814814814	0.20987654320987653	0.6419753086419753	HATCHING CHICK
🎃	0.07407407407407407	0.2345679012345679	0.691358024691358	JACK-O-LANTERN
▬	0.0	0.5185185185185185	0.48148148148148145	BLACK RECTANGLE
￼	0.5432098765432098	0.4074074074074074	0.04938271604938271	OBJECT REPLACEMENT CHARACTER
😟	0.35	0.225	0.425	WORRIED FACE
🐾	0.10256410256410256	0.16666666666666666	0.7307692307692307	PAW PRINTS
🎓	0.09090909090909091	0.23376623376623376	0.6753246753246753	GRADUATION CAP
🏊	0.025974025974025976	0.35064935064935066	0.6233766233766234	SWIMMER
🍫	0.2894736842105263	0.2631578947368421	0.4473684210526316	CHOCOLATE BAR
📷	0.09210526315789473	0.3684210526315789	0.5394736842105263	CAMERA
👄	0.06666666666666667	0.37333333333333335	0.56	MOUTH
🌼	0.013513513513513514	0.16216216216216217	0.8243243243243243	BLOSSOM
🚶	0.3783783783783784	0.3918918918918919	0.22972972972972974	PEDESTRIAN
🐱	0.136986301369863	0.1917808219178082	0.6712328767123288	CAT FACE
║	0.0	0.8493150684931506	0.1506849315068493	BOX DRAWINGS DOUBLE VERTICAL
🐸	0.3333333333333333	0.4166666666666667	0.25	FROG FACE
🇺	0.11267605633802817	0.2112676056338028	0.676056338028169	REGIONAL INDICATOR SYMBOL LETTER U
👿	0.6714285714285714	0.21428571428571427	0.11428571428571428	IMP
🚬	0.11428571428571428	0.22857142857142856	0.6571428571428571	SMOKING SYMBOL
✿	0.02857142857142857	0.5428571428571428	0.42857142857142855	BLACK FLORETTE
📖	0.2647058823529412	0.29411764705882354	0.4411764705882353	OPEN BOOK
🐒	0.014705882352941176	0.4264705882352941	0.5588235294117647	MONKEY
🌍	0.07352941176470588	0.23529411764705882	0.6911764705882353	EARTH GLOBE EUROPE-AFRICA
┊	0.0	0.0	1.0	BOX DRAWINGS LIGHT QUADRUPLE DASH VERTICAL
🐥	0.05970149253731343	0.26865671641791045	0.6716417910447762	FRONT-FACING BABY CHICK
🌀	0.15151515151515152	0.5909090909090909	0.25757575757575757	CYCLONE
🐼	0.06060606060606061	0.6060606060606061	0.3333333333333333	PANDA FACE
🎥	0.12121212121212122	0.45454545454545453	0.42424242424242425	MOVIE CAMERA
💄	0.09090909090909091	0.36363636363636365	0.5454545454545454	LIPSTICK
💸	0.24242424242424243	0.3484848484848485	0.4090909090909091	MONEY WITH WINGS
⛔	0.07692307692307693	0.3384615384615385	0.5846153846153846	NO ENTRY
●	0.12307692307692308	0.5692307692307692	0.3076923076923077	BLACK CIRCLE
🏀	0.203125	0.328125	0.46875	BASKETBALL AND HOOP
💉	0.171875	0.28125	0.546875	SYRINGE
💟	0.047619047619047616	0.19047619047619047	0.7619047619047619	HEART DECORATION
🚗	0.12903225806451613	0.5	0.3709677419354839	AUTOMOBILE
😯	0.25806451612903225	0.3548387096774194	0.3870967741935484	HUSHED FACE
📝	0.12903225806451613	0.5	0.3709677419354839	MEMO
═	0.0	0.9838709677419355	0.016129032258064516	BOX DRAWINGS DOUBLE HORIZONTAL
♦	0.09836065573770492	0.32786885245901637	0.5737704918032787	BLACK DIAMOND SUIT
💭	0.16666666666666666	0.45	0.38333333333333336	THOUGHT BALLOON
🌙	0.05172413793103448	0.27586206896551724	0.6724137931034483	CRESCENT MOON
🐟	0.034482758620689655	0.20689655172413793	0.7586206896551724	FISH
👣	0.10344827586206896	0.43103448275862066	0.46551724137931033	FOOTPRINTS
☞	0.0	0.8793103448275862	0.1206896551724138	WHITE RIGHT POINTING INDEX
✂	0.5862068965517241	0.3103448275862069	0.10344827586206896	BLACK SCISSORS
🗿	0.08620689655172414	0.3620689655172414	0.5517241379310345	MOYAI
🍝	0.2807017543859649	0.3157894736842105	0.40350877192982454	SPAGHETTI
👪	0.42105263157894735	0.17543859649122806	0.40350877192982454	FAMILY
🍭	0.15789473684210525	0.3684210526315789	0.47368421052631576	LOLLIPOP
🌃	0.05357142857142857	0.48214285714285715	0.4642857142857143	NIGHT WITH STARS
❌	0.25	0.21428571428571427	0.5357142857142857	CROSS MARK
🐰	0.07272727272727272	0.23636363636363636	0.6909090909090909	RABBIT FACE
💊	0.14545454545454545	0.2545454545454545	0.6	PILL
🚨	0.10909090909090909	0.10909090909090909	0.7818181818181819	POLICE CARS REVOLVING LIGHT
😦	0.5555555555555556	0.2777777777777778	0.16666666666666666	FROWNING FACE WITH OPEN MOUTH
🍪	0.18518518518518517	0.2962962962962963	0.5185185185185185	COOKIE
🍣	0.4528301886792453	0.33962264150943394	0.20754716981132076	SUSHI
╭	0.05660377358490566	0.7169811320754716	0.22641509433962265	BOX DRAWINGS LIGHT ARC DOWN AND RIGHT
✧	0.018867924528301886	0.6226415094339622	0.3584905660377358	WHITE FOUR POINTED STAR
🎆	0.038461538461538464	0.17307692307692307	0.7884615384615384	FIREWORKS
╮	0.09615384615384616	0.6730769230769231	0.23076923076923078	BOX DRAWINGS LIGHT ARC DOWN AND LEFT
🎎	0.0	0.0392156862745098	0.9607843137254902	JAPANESE DOLLS
🇩	0.0196078431372549	0.3137254901960784	0.6666666666666666	REGIONAL INDICATOR SYMBOL LETTER D
✅	0.058823529411764705	0.45098039215686275	0.49019607843137253	WHITE HEAVY CHECK MARK
👹	0.2653061224489796	0.40816326530612246	0.32653061224489793	JAPANESE OGRE
📱	0.08163265306122448	0.5102040816326531	0.40816326530612246	MOBILE PHONE
🙍	0.5918367346938775	0.16326530612244897	0.24489795918367346	PERSON FROWNING
🍑	0.24489795918367346	0.24489795918367346	0.5102040816326531	PEACH
🎼	0.04081632653061224	0.5714285714285714	0.3877551020408163	MUSICAL SCORE
🔊	0.08163265306122448	0.40816326530612246	0.5102040816326531	SPEAKER WITH THREE SOUND WAVES
🌌	0.10638297872340426	0.23404255319148937	0.6595744680851063	MILKY WAY
🍎	0.1276595744680851	0.40425531914893614	0.46808510638297873	RED APPLE
🐻	0.1276595744680851	0.2765957446808511	0.5957446808510638	BEAR FACE
─	0.0	0.851063829787234	0.14893617021276595	BOX DRAWINGS LIGHT HORIZONTAL
╰	0.14893617021276595	0.7659574468085106	0.0851063829787234	BOX DRAWINGS LIGHT ARC UP AND RIGHT
💇	0.15217391304347827	0.34782608695652173	0.5	HAIRCUT
♬	0.08695652173913043	0.5652173913043478	0.34782608695652173	BEAMED SIXTEENTH NOTES
♚	0.0	0.9565217391304348	0.043478260869565216	BLACK CHESS KING
🔴	0.022222222222222223	0.5333333333333333	0.4444444444444444	LARGE RED CIRCLE
🍱	0.5555555555555556	0.2222222222222222	0.2222222222222222	BENTO BOX
🍊	0.13333333333333333	0.28888888888888886	0.5777777777777777	TANGERINE
🍒	0.13333333333333333	0.4	0.4666666666666667	CHERRIES
🐭	0.0	0.26666666666666666	0.7333333333333333	MOUSE FACE
👟	0.1111111111111111	0.3333333333333333	0.5555555555555556	ATHLETIC SHOE
🌎	0.11363636363636363	0.4318181818181818	0.45454545454545453	EARTH GLOBE AMERICAS
🍍	0.1590909090909091	0.18181818181818182	0.6590909090909091	PINEAPPLE
🐮	0.046511627906976744	0.27906976744186046	0.6744186046511628	COW FACE
📲	0.16279069767441862	0.4186046511627907	0.4186046511627907	MOBILE PHONE WITH RIGHTWARDS ARROW AT LEFT
☼	0.046511627906976744	0.6976744186046512	0.2558139534883721	WHITE SUN WITH RAYS
🌅	0.14285714285714285	0.3333333333333333	0.5238095238095238	SUNRISE
🇷	0.023809523809523808	0.23809523809523808	0.7380952380952381	REGIONAL INDICATOR SYMBOL LETTER R
👠	0.14285714285714285	0.3333333333333333	0.5238095238095238	HIGH-HEELED SHOE
🌽	0.11904761904761904	0.2857142857142857	0.5952380952380952	EAR OF MAIZE
💧	0.4878048780487805	0.1951219512195122	0.3170731707317073	DROPLET
❓	0.17073170731707318	0.5853658536585366	0.24390243902439024	BLACK QUESTION MARK ORNAMENT
🍬	0.1951219512195122	0.21951219512195122	0.5853658536585366	CANDY
😺	0.2	0.175	0.625	SMILING CAT FACE WITH OPEN MOUTH
